sensor,x_gt,y_gt,vx_gt,vy_gt,p_x,p_y,vx,vy,RMSE_x,RMSE_y,RMSE_vx,RMSE_vy
L,0.71333,14.603,-2.78061,-4.29864,0.738143,14.7206,-2.51569,-4.28041,0.0808092,0.0907329,0.382826,0.311661
R,0.575628,14.3872,-2.72952,-4.33598,0.628804,14.4873,-2.39861,-4.35581,0.0807021,0.0907789,0.3826,0.310935
L,0.440459,14.1696,-2.67925,-4.37181,0.463212,14.2725,-2.38438,-4.38431,0.0805292,0.0908389,0.382238,0.310212
R,0.307779,13.9502,-2.62984,-4.40617,0.353909,14.0337,-2.2646,-4.46438,0.0804038,0.0908064,0.382162,0.309518
L,0.177545,13.7292,-2.58135,-4.43909,0.291743,13.785,-2.09814,-4.5383,0.0805921,0.0906762,0.382688,0.308878
R,0.0497099,13.5065,-2.53381,-4.47061,0.194814,13.5489,-1.984,-4.59839,0.0810054,0.0905135,0.383621,0.30829
L,-0.0757753,13.2823,-2.48728,-4.50075,0.0403896,13.3267,-1.9801,-4.61877,0.0812005,0.0903565,0.384276,0.307689
R,-0.198962,13.0566,-2.44179,-4.52955,-0.0696709,13.1036,-1.9216,-4.64034,0.0814834,0.0902064,0.385002,0.307079
L,-0.319903,12.8295,-2.39739,-4.55704,-0.122321,12.8689,-1.77262,-4.68441,0.082378,0.0900411,0.386422,0.306504
R,-0.438654,12.6011,-2.35412,-4.58326,-0.233035,12.6395,-1.73218,-4.69944,0.0833428,0.089875,0.387804,0.305912
L,-0.555273,12.3714,-2.31202,-4.60823,-0.349486,12.4055,-1.693,-4.72424,0.0842898,0.0897024,0.389148,0.305324
R,-0.669818,12.1404,-2.27111,-4.63198,-0.464474,12.1901,-1.6739,-4.72455,0.0852132,0.0895634,0.390323,0.304705
L,-0.78235,11.9083,-2.23144,-4.65456,-0.557022,11.964,-1.61224,-4.74266,0.0863405,0.0894412,0.391636,0.304084
R,-0.892931,11.6751,-2.19304,-4.67598,-0.668949,11.7352,-1.59165,-4.75142,0.0874281,0.0893323,0.392811,0.303452
L,-1.00163,11.4409,-2.15594,-4.69628,-0.83494,11.5011,-1.65001,-4.75711,0.0879341,0.0892247,0.393381,0.302809
R,-1.1085,11.2057,-2.12017,-4.71549,-0.930642,11.2683,-1.62052,-4.75984,0.0885282,0.0891254,0.393909,0.302159
L,-1.21362,10.9695,-2.08575,-4.73364,-1.09284,11.0435,-1.68329,-4.75427,0.0886946,0.0890649,0.393947,0.301501
R,-1.31706,10.7324,-2.05273,-4.75075,-1.17458,10.8037,-1.60858,-4.78385,0.0889988,0.0889954,0.394179,0.300853
L,-1.41889,10.4945,-2.02111,-4.76686,-1.30109,10.5561,-1.61337,-4.80173,0.0891435,0.0888949,0.394239,0.30021
R,-1.51917,10.2559,-1.99093,-4.78198,-1.38172,10.3044,-1.54045,-4.83643,0.0894077,0.0887602,0.394499,0.299584
L,-1.61797,10.0165,-1.96221,-4.79615,-1.49618,10.085,-1.54455,-4.83075,0.0895717,0.0886833,0.394601,0.298949
R,-1.71539,9.77637,-1.93498,-4.80939,-1.58299,9.85195,-1.51101,-4.83547,0.0897982,0.0886314,0.394731,0.298314
L,-1.81147,9.53564,-1.90924,-4.82172,-1.67571,9.6226,-1.48394,-4.84033,0.0900435,0.0886244,0.394866,0.297681
R,-1.90631,9.29431,-1.88502,-4.83316,-1.77447,9.38064,-1.45997,-4.85644,0.0902615,0.0886148,0.394999,0.297054
L,-1.99998,9.05243,-1.86233,-4.84374,-1.85641,9.10161,-1.40638,-4.89937,0.0905524,0.0884853,0.395276,0.296448
R,-2.09256,8.81003,-1.8412,-4.85347,-1.94284,8.8715,-1.39325,-4.89313,0.0908816,0.0883891,0.395512,0.295836
L,-2.18412,8.56717,-1.82164,-4.86238,-2.04286,8.62131,-1.38593,-4.90701,0.0911504,0.0882735,0.395689,0.295231
R,-2.27474,8.32388,-1.80365,-4.87047,-2.15536,8.37713,-1.40813,-4.90954,0.0912861,0.0881564,0.395688,0.294626
L,-2.3645,8.0802,-1.78726,-4.87778,-2.22377,8.13355,-1.35677,-4.92234,0.0915465,0.0880404,0.395839,0.294028
R,-2.45348,7.83617,-1.77248,-4.8843,-2.29904,7.90886,-1.33499,-4.91301,0.091895,0.0879825,0.39602,0.293426
L,-2.54177,7.59184,-1.75931,-4.89006,-2.40843,7.66104,-1.35502,-4.91978,0.0921038,0.0879134,0.396054,0.292827
R,-2.62944,7.34723,-1.74777,-4.89507,-2.55411,7.42992,-1.46761,-4.88884,0.0920413,0.0878927,0.395649,0.292227
L,-2.71658,7.10238,-1.73786,-4.89933,-2.65678,7.17583,-1.47528,-4.90068,0.0919326,0.0878385,0.395196,0.29163
R,-2.80326,6.85734,-1.72958,-4.90286,-2.7328,6.9385,-1.44603,-4.90471,0.0918555,0.0878124,0.394807,0.291037
L,-2.88957,6.61214,-1.72295,-4.90566,-2.79662,6.71013,-1.40235,-4.90365,0.0918599,0.087856,0.394534,0.290447
R,-2.97559,6.36681,-1.71797,-4.90774,-2.87547,6.47468,-1.41582,-4.88858,0.0918947,0.0879459,0.394205,0.289863
L,-3.0614,6.12139,-1.71464,-4.90911,-2.93794,6.22942,-1.37168,-4.89974,0.0920432,0.0880357,0.394013,0.289281
R,-3.14709,5.87592,-1.71297,-4.90976,-3.05272,5.98934,-1.42096,-4.89266,0.0920526,0.0881517,0.393657,0.288704
L,-3.23274,5.63043,-1.71295,-4.9097,-3.12882,5.72357,-1.39619,-4.91598,0.0921029,0.0881722,0.393381,0.288129
R,-3.31843,5.38496,-1.71458,-4.90893,-3.23741,5.47813,-1.46222,-4.90102,0.0920616,0.0881925,0.392921,0.287557
L,-3.40424,5.13955,-1.71787,-4.90745,-3.32699,5.2218,-1.46279,-4.91322,0.0920077,0.0881699,0.392472,0.286988
R,-3.49026,4.89422,-1.72281,-4.90525,-3.40598,4.97553,-1.45339,-4.9176,0.0919786,0.0881439,0.392063,0.286424
L,-3.57657,4.64902,-1.72939,-4.90233,-3.50729,4.71193,-1.47247,-4.93225,0.0919005,0.0880591,0.391624,0.285868
R,-3.66325,4.40398,-1.73763,-4.89868,-3.61787,4.46248,-1.54665,-4.91709,0.0917647,0.087963,0.391041,0.285311
L,-3.75039,4.15913,-1.74749,-4.8943,-3.73609,4.20489,-1.59209,-4.92235,0.0915904,0.087838,0.390399,0.284761
R,-3.83806,3.91452,-1.75899,-4.88918,-3.83066,3.96231,-1.60514,-4.91962,0.0914138,0.0877181,0.38976,0.284215
L,-3.92635,3.67019,-1.77212,-4.8833,-3.90719,3.71932,-1.58924,-4.92162,0.091245,0.0876018,0.389173,0.283676
R,-4.01533,3.42616,-1.78686,-4.87666,-4.02056,3.4967,-1.66765,-4.88565,0.0910699,0.0875426,0.388494,0.28313
L,-4.10509,3.18248,-1.8032,-4.86925,-4.10934,3.25021,-1.66925,-4.88838,0.0908957,0.0874752,0.387838,0.28259
R,-4.19571,2.93919,-1.82113,-4.86104,-4.22686,3.00061,-1.74492,-4.87423,0.0907424,0.0873905,0.387125,0.282051
L,-4.28727,2.69633,-1.84065,-4.85202,-4.30995,2.73624,-1.73327,-4.89267,0.0905805,0.087259,0.386445,0.281526
R,-4.37985,2.45393,-1.86173,-4.84218,-4.40465,2.48609,-1.75119,-4.89268,0.0904217,0.087116,0.385773,0.281009
L,-4.47352,2.21205,-1.88436,-4.83149,-4.50335,2.22999,-1.76345,-4.90048,0.0902695,0.0869585,0.385116,0.28051
R,-4.56836,1.97072,-1.90853,-4.81994,-4.61637,1.9893,-1.85131,-4.87203,0.0901478,0.0868023,0.384407,0.280001
L,-4.66444,1.72998,-1.93422,-4.80751,-4.72302,1.72987,-1.87214,-4.88081,0.0900502,0.0866396,0.383706,0.279512
R,-4.76186,1.48989,-1.9614,-4.79417,-4.84776,1.48245,-1.95774,-4.8604,0.0900351,0.086479,0.382989,0.279019
L,-4.86066,1.25049,-1.99007,-4.7799,-4.9108,1.23469,-1.91942,-4.86814,0.0899195,0.0863235,0.382301,0.278552
R,-4.96095,1.01182,-2.02019,-4.76468,-5.01418,1.00215,-1.95121,-4.84974,0.0898113,0.0861655,0.381615,0.278084
L,-5.06277,0.77393,-2.05174,-4.74848,-5.07978,0.757028,-1.91758,-4.8548,0.0896514,0.0860125,0.380998,0.277646
R,-5.16621,0.536876,-2.08471,-4.73127,-5.16993,0.482884,-1.93049,-4.87399,0.0894868,0.0859167,0.380412,0.27727
L,-5.27133,0.300706,-2.11906,-4.71303,-5.24758,0.235791,-1.91337,-4.8773,0.0893343,0.0858491,0.379918,0.27694
R,-5.3782,0.0654719,-2.15477,-4.69374,-5.3609,-0.0013584,-1.93662,-4.86778,0.0891772,0.0857874,0.379453,0.276634
L,-5.4869,-0.168772,-2.1918,-4.67335,-5.43672,-0.247686,-1.91574,-4.87156,0.0890664,0.0857634,0.379128,0.276389
R,-5.59748,-0.401971,-2.23014,-4.65185,-5.55807,-0.459697,-1.98144,-4.8293,0.0889365,0.0856784,0.378737,0.276095
L,-5.71001,-0.634069,-2.26974,-4.62919,-5.69599,-0.666998,-2.05812,-4.78245,0.0887798,0.0855464,0.378266,0.27575
R,-5.82456,-0.865006,-2.31058,-4.60536,-5.80605,-0.900215,-2.1177,-4.75789,0.088627,0.0854185,0.377763,0.275405
L,-5.94118,-1.09472,-2.35262,-4.58032,-5.90211,-1.15262,-2.11524,-4.76752,0.0884989,0.0853358,0.377353,0.27514
R,-6.05993,-1.32316,-2.39581,-4.55404,-5.99108,-1.40815,-2.10794,-4.78001,0.0884365,0.0853345,0.377071,0.27498
L,-6.18087,-1.55025,-2.44014,-4.52648,-6.12876,-1.62559,-2.17614,-4.74279,0.0883337,0.085301,0.376729,0.274793
R,-6.30406,-1.77593,-2.48555,-4.49762,-6.262,-1.8587,-2.27148,-4.70974,0.0882125,0.0852922,0.376276,0.274596
L,-6.42954,-2.00014,-2.532,-4.46742,-6.36882,-2.09986,-2.28185,-4.70713,0.0881305,0.0853474,0.375905,0.274481
R,-6.55738,-2.22281,-2.57946,-4.43585,-6.51711,-2.31525,-2.36345,-4.6632,0.0880076,0.0853734,0.375462,0.274329
L,-6.68761,-2.44386,-2.62788,-4.40288,-6.6646,-2.53024,-2.43514,-4.62172,0.0878636,0.085377,0.374976,0.274154
R,-6.82029,-2.66323,-2.6772,-4.36847,-6.81494,-2.74908,-2.51673,-4.58064,0.0877105,0.0853787,0.37444,0.273962
L,-6.95546,-2.88084,-2.7274,-4.3326,-6.91369,-2.99778,-2.49959,-4.59637,0.0875922,0.0855088,0.374029,0.273927
R,-7.09316,-3.09663,-2.7784,-4.29523,-7.04345,-3.22467,-2.53203,-4.57767,0.0874891,0.085693,0.373661,0.273957
L,-7.23344,-3.3105,-2.83017,-4.25632,-7.17155,-3.43335,-2.5701,-4.54093,0.0874134,0.0858493,0.373328,0.273994
R,-7.37632,-3.5224,-2.88265,-4.21586,-7.31525,-3.66942,-2.61605,-4.52841,0.0873362,0.0861349,0.373012,0.274137
L,-7.52184,-3.73223,-2.93579,-4.1738,-7.47368,-3.84417,-2.70493,-4.44516,0.0872317,0.0862368,0.372617,0.274127
R,-7.67004,-3.93992,-2.98953,-4.13012,-7.61449,-4.05953,-2.7523,-4.41486,0.0871429,0.0863731,0.372237,0.274164
L,-7.82094,-4.14538,-3.04381,-4.08479,-7.77296,-4.27533,-2.81322,-4.3808,0.0870392,0.0865592,0.371845,0.274242
R,-7.97457,-4.34854,-3.09857,-4.03778,-7.92154,-4.494,-2.85673,-4.35601,0.0869461,0.0868273,0.37148,0.274403
L,-8.13095,-4.5493,-3.15376,-3.98906,-8.08703,-4.71379,-2.91775,-4.32654,0.0868363,0.0872074,0.371105,0.274642
R,-8.2901,-4.74759,-3.2093,-3.93862,-8.23147,-4.92642,-2.93372,-4.30592,0.0867564,0.0876783,0.370823,0.275007
L,-8.45204,-4.94331,-3.26514,-3.88641,-8.37361,-5.13879,-2.96053,-4.28349,0.0867297,0.0882625,0.37062,0.275509
R,-8.61678,-5.13637,-3.32121,-3.83242,-8.52287,-5.33061,-2.98903,-4.24075,0.0867548,0.0888298,0.370498,0.276062
L,-8.78433,-5.32669,-3.37745,-3.77663,-8.7157,-5.52389,-3.08474,-4.17676,0.0867005,0.0894114,0.370265,0.276569
R,-8.95469,-5.51417,-3.43377,-3.71901,-8.87413,-5.72785,-3.11897,-4.14667,0.0866808,0.0901108,0.370094,0.27721
L,-9.12788,-5.69872,-3.49012,-3.65955,-9.03972,-5.91508,-3.17285,-4.09474,0.0866858,0.0908212,0.369931,0.277883
R,-9.30388,-5.88026,-3.54643,-3.59823,-9.18373,-6.09876,-3.18234,-4.0567,0.0868179,0.0915384,0.369912,0.278674
L,-9.4827,-6.05868,-3.60261,-3.53503,-9.36893,-6.2316,-3.27779,-3.93866,0.0869206,0.0919256,0.369772,0.279179
R,-9.66432,-6.23389,-3.6586,-3.46994,-9.54019,-6.42305,-3.31785,-3.901,0.087069,0.0924133,0.36968,0.279814
L,-9.84874,-6.4058,-3.71431,-3.40295,-9.6968,-6.61388,-3.34247,-3.87201,0.0873605,0.0930278,0.369687,0.280643
R,-10.0359,-6.57431,-3.76969,-3.33404,-9.90347,-6.7843,-3.43839,-3.79312,0.0875458,0.0936482,0.369568,0.28141
L,-10.2259,-6.73933,-3.82463,-3.26321,-10.1115,-6.94047,-3.53164,-3.70084,0.0876467,0.0941977,0.369345,0.28206
R,-10.4186,-6.90075,-3.87907,-3.19046,-10.2907,-7.11284,-3.57804,-3.64858,0.0878073,0.0948179,0.369143,0.282809
L,-10.614,-7.05849,-3.93293,-3.11577,-10.5204,-7.27273,-3.68468,-3.55444,0.0878266,0.0954457,0.368816,0.283451
R,-10.8121,-7.21245,-3.98613,-3.03916,-10.7176,-7.42958,-3.74725,-3.48082,0.087849,0.0960863,0.368471,0.284103
L,-11.0128,-7.36252,-4.03859,-2.96062,-10.9618,-7.5734,-3.86336,-3.36565,0.0877552,0.0966742,0.368012,0.284575
R,-11.2161,-7.50862,-4.09021,-2.88015,-11.1493,-7.72966,-3.89819,-3.30766,0.0876961,0.097327,0.367582,0.285147
L,-11.422,-7.65064,-4.14093,-2.79777,-11.3195,-7.87492,-3.91764,-3.25089,0.0877475,0.0979949,0.367212,0.285841
R,-11.6304,-7.78849,-4.19066,-2.71349,-11.5137,-8.0189,-3.95848,-3.181,0.0878551,0.0986989,0.366861,0.286602
L,-11.8413,-7.92208,-4.23932,-2.6273,-11.7093,-8.12669,-4.01297,-3.06877,0.0880302,0.0992142,0.3665,0.287226
R,-12.0546,-8.05131,-4.28682,-2.53924,-11.9066,-8.26147,-4.04617,-2.99402,0.0882838,0.09976,0.36617,0.28791
L,-12.2702,-8.17609,-4.33309,-2.44932,-12.1317,-8.35143,-4.12822,-2.85008,0.088487,0.100088,0.365773,0.288336
R,-12.4881,-8.29633,-4.37802,-2.35756,-12.3468,-8.48264,-4.18314,-2.77465,0.0887024,0.100475,0.365361,0.288831
L,-12.7082,-8.41193,-4.42156,-2.26399,-12.5637,-8.56128,-4.24762,-2.63137,0.0889319,0.100666,0.364918,0.28911
R,-12.9304,-8.5228,-4.4636,-2.16863,-12.7732,-8.6697,-4.2837,-2.53544,0.089227,0.100843,0.364486,0.289385
L,-13.1547,-8.62886,-4.50407,-2.07151,-13.0465,-8.74191,-4.39276,-2.3592,0.0892926,0.100883,0.363971,0.28938
R,-13.381,-8.73002,-4.54289,-1.97267,-13.2826,-8.84787,-4.44909,-2.2627,0.0893225,0.100941,0.363443,0.289382
L,-13.6092,-8.82619,-4.57997,-1.87214,-13.517,-8.89063,-4.51226,-2.08334,0.0893317,0.100848,0.362899,0.289173
R,-13.8392,-8.91729,-4.61524,-1.76997,-13.7393,-8.95978,-4.5468,-1.94826,0.0893661,0.10072,0.362359,0.288896
L,-14.0709,-9.00324,-4.64861,-1.6662,-13.9762,-9.0399,-4.5921,-1.83728,0.0893832,0.100585,0.361814,0.288607
R,-14.3043,-9.08395,-4.68001,-1.56086,-14.2143,-9.1286,-4.6343,-1.75121,0.089385,0.100461,0.361268,0.288357
L,-14.5391,-9.15936,-4.70936,-1.45402,-14.4459,-9.20968,-4.66605,-1.65906,0.0893971,0.100346,0.360723,0.288139
R,-14.7754,-9.22939,-4.73658,-1.34573,-14.6768,-9.28507,-4.693,-1.56098,0.0894267,0.10024,0.360181,0.287945
L,-15.013,-9.29397,-4.76161,-1.23603,-14.954,-9.281,-4.76527,-1.32748,0.08935,0.10009,0.359633,0.287551
R,-15.2517,-9.35302,-4.78436,-1.125,-15.2025,-9.35349,-4.79742,-1.23859,0.0892557,0.0999387,0.359088,0.287183
L,-15.4916,-9.40649,-4.80476,-1.01269,-15.4616,-9.43284,-4.83374,-1.16402,0.089136,0.0997982,0.358549,0.28687
R,-15.7324,-9.45431,-4.82275,-0.899159,-15.7078,-9.47211,-4.85762,-1.02833,0.0890119,0.0996525,0.358014,0.286525
L,-15.9741,-9.49642,-4.83827,-0.784484,-15.963,-9.53034,-4.88569,-0.939195,0.0888802,0.0995202,0.357485,0.28622
R,-16.2164,-9.53277,-4.85124,-0.668734,-16.2143,-9.54981,-4.90784,-0.789373,0.0887471,0.0993754,0.356963,0.285867
L,-16.4594,-9.5633,-4.8616,-0.55198,-16.4679,-9.5386,-4.92904,-0.606966,0.0886158,0.0992362,0.356449,0.285456
R,-16.7027,-9.58797,-4.8693,-0.434301,-16.6989,-9.54447,-4.9273,-0.46311,0.088484,0.0991168,0.355932,0.285036
L,-16.9464,-9.60673,-4.87427,-0.315773,-16.9716,-9.52469,-4.95174,-0.280293,0.0883633,0.0990705,0.355429,0.284619
R,-17.1903,-9.61954,-4.87646,-0.196479,-17.2187,-9.57236,-4.96062,-0.234838,0.0882459,0.0989571,0.354932,0.284205
L,-17.4342,-9.62636,-4.87583,-0.0765024,-17.4756,-9.57625,-4.97019,-0.115488,0.0881442,0.0988485,0.354445,0.283794
R,-17.6781,-9.62717,-4.87232,0.0440703,-17.7307,-9.57048,-4.97316,0.0175153,0.0880608,0.0987509,0.353966,0.28338
L,-17.9216,-9.62194,-4.86588,0.165151,-17.9842,-9.53296,-4.97011,0.184361,0.0879969,0.0987237,0.353492,0.282966
R,-18.1648,-9.61064,-4.85648,0.286648,-18.2311,-9.50188,-4.95742,0.338698,0.0879413,0.0987545,0.353017,0.282566
L,-18.4074,-9.59325,-4.84408,0.40847,-18.4531,-9.51937,-4.93841,0.386671,0.0878477,0.0986911,0.352538,0.282156
R,-18.6493,-9.56977,-4.82864,0.530522,-18.6921,-9.50004,-4.92565,0.485945,0.0877503,0.0986192,0.352064,0.281756
L,-18.8904,-9.54017,-4.81012,0.652707,-18.9384,-9.48257,-4.91586,0.580902,0.0876612,0.098525,0.3516,0.281374
R,-19.1305,-9.50447,-4.78851,0.774927,-19.173,-9.44046,-4.89385,0.69978,0.0875642,0.0984427,0.351137,0.280996
L,-19.3694,-9.46265,-4.76378,0.897083,-19.4121,-9.33371,-4.8552,0.918907,0.0874681,0.0985442,0.350665,0.280593
R,-19.6069,-9.41472,-4.73591,1.01907,-19.6495,-9.2617,-4.81727,1.08145,0.0873722,0.0987438,0.350188,0.28021
L,-19.8431,-9.36071,-4.70487,1.1408,-19.8921,-9.14878,-4.77208,1.28443,0.0872864,0.0992526,0.349705,0.279914
R,-20.0775,-9.30061,-4.67066,1.26215,-20.1267,-9.05444,-4.72524,1.44617,0.0872012,0.0999804,0.349217,0.279686
L,-20.3102,-9.23446,-4.63328,1.38303,-20.3353,-9.12364,-4.72337,1.34046,0.0870873,0.100013,0.348752,0.279297
R,-20.5409,-9.16227,-4.59271,1.50334,-20.5743,-9.07022,-4.70102,1.42091,0.0869817,0.0999912,0.348304,0.278935
L,-20.7696,-9.08409,-4.54895,1.62296,-20.7942,-8.97889,-4.65029,1.55585,0.0868683,0.100006,0.347852,0.278562
R,-20.9959,-8.99994,-4.50202,1.74179,-21.0331,-8.89541,-4.61487,1.67269,0.0867681,0.100019,0.347412,0.278193
L,-21.2198,-8.90987,-4.45191,1.85972,-21.2386,-8.81881,-4.56045,1.76715,0.0866515,0.0999952,0.346971,0.277844
R,-21.4412,-8.81393,-4.39865,1.97666,-21.471,-8.72607,-4.51743,1.88308,0.0865441,0.0999632,0.34654,0.277498
L,-21.6597,-8.71217,-4.34224,2.0925,-21.6771,-8.6824,-4.48032,1.91317,0.0864277,0.0998355,0.346132,0.277271
R,-21.8754,-8.60465,-4.2827,2.20712,-21.8799,-8.53573,-4.38072,2.11817,0.0863072,0.0997625,0.345687,0.276924
L,-22.0881,-8.49143,-4.22007,2.32043,-22.0866,-8.45764,-4.33355,2.18228,0.086187,0.0996395,0.345257,0.276634
R,-22.2975,-8.37258,-4.15437,2.43232,-22.2968,-8.33797,-4.27531,2.29224,0.0860672,0.0995177,0.344836,0.276348
L,-22.5035,-8.24817,-4.08564,2.5427,-22.5181,-8.24981,-4.24044,2.35298,0.0859514,0.0993798,0.344454,0.276146
R,-22.7061,-8.11829,-4.01391,2.65145,-22.7169,-8.12025,-4.16216,2.47784,0.0858344,0.0992425,0.344066,0.275915
L,-22.9049,-7.98301,-3.93923,2.75848,-22.9253,-7.92756,-4.06811,2.66609,0.0857228,0.0991484,0.343659,0.275577
R,-23.1,-7.84243,-3.86163,2.8637,-23.1203,-7.77756,-3.96624,2.81347,0.0856116,0.0990705,0.34323,0.275211
L,-23.2911,-7.69663,-3.78118,2.967,-23.3325,-7.62325,-3.90065,2.92586,0.0855218,0.0990092,0.342817,0.274842
R,-23.4781,-7.54572,-3.69792,3.06828,-23.5276,-7.47773,-3.83802,3.00834,0.085444,0.0989377,0.342426,0.274484
L,-23.6609,-7.3898,-3.61191,3.16746,-23.6991,-7.32842,-3.74562,3.10357,0.0853509,0.0988548,0.342031,0.27413
R,-23.8393,-7.22897,-3.52321,3.26445,-23.8859,-7.16792,-3.66752,3.19865,0.0852695,0.0987716,0.341649,0.273779
L,-24.0132,-7.06336,-3.43189,3.35916,-24.0589,-7.05217,-3.60414,3.23674,0.085187,0.0986394,0.341303,0.273482
R,-24.1825,-6.89307,-3.33801,3.45149,-24.2266,-6.86974,-3.49182,3.35925,0.0851028,0.0985135,0.340935,0.273154
L,-24.347,-6.71823,-3.24166,3.54138,-24.3763,-6.64638,-3.35013,3.51264,0.0850017,0.0984513,0.340522,0.27279
R,-24.5066,-6.53896,-3.14289,3.62873,-24.5436,-6.46899,-3.24376,3.61262,0.0849091,0.0983858,0.340104,0.272425
L,-24.6612,-6.35538,-3.0418,3.71347,-24.6608,-6.30307,-3.11206,3.68731,0.0847952,0.0982912,0.339668,0.272062
R,-24.8107,-6.16764,-2.93846,3.79553,-24.802,-6.10705,-2.98668,3.7873,0.0846829,0.0982097,0.339222,0.271699
L,-24.955,-5.97587,-2.83295,3.87484,-24.9722,-5.92184,-2.91216,3.85653,0.0845746,0.0981183,0.338795,0.271338
R,-25.094,-5.7802,-2.72537,3.95132,-25.1018,-5.71482,-2.78301,3.94979,0.084463,0.0980458,0.338357,0.270977
L,-25.2276,-5.58079,-2.61581,4.02492,-25.2365,-5.53607,-2.68499,4.00406,0.0843522,0.0979427,0.337927,0.270619
R,-25.3556,-5.37777,-2.50435,4.09557,-25.3838,-5.34594,-2.6144,4.05183,0.084253,0.0978268,0.337527,0.270271
L,-25.4779,-5.1713,-2.39109,4.16322,-25.518,-5.13695,-2.51076,4.1231,0.0841669,0.0977136,0.337137,0.269922
R,-25.5946,-4.96152,-2.27613,4.22781,-25.6482,-4.94757,-2.44153,4.15621,0.084101,0.0975875,0.3368,0.269591
L,-25.7055,-4.7486,-2.15956,4.2893,-25.763,-4.76205,-2.34084,4.19696,0.0840422,0.0974618,0.336486,0.269279
R,-25.8105,-4.53268,-2.04149,4.34764,-25.8819,-4.55391,-2.25002,4.24614,0.0840115,0.0973402,0.336215,0.268976
L,-25.9096,-4.31392,-1.92202,4.40279,-25.9844,-4.32764,-2.12572,4.31416,0.0839886,0.0972156,0.335937,0.268663
R,-26.0027,-4.0925,-1.80125,4.45471,-26.0961,-4.11047,-1.99413,4.38188,0.0840144,0.0970933,0.335643,0.268339
L,-26.0897,-3.86856,-1.67928,4.50337,-26.1773,-3.85584,-1.84161,4.46297,0.0840238,0.0969693,0.335309,0.267998
R,-26.1706,-3.64227,-1.55623,4.54875,-26.255,-3.62393,-1.67137,4.53174,0.0840248,0.0968481,0.334926,0.267652
L,-26.2453,-3.41381,-1.4322,4.59081,-26.2859,-3.36526,-1.46691,4.60287,0.0839416,0.0967543,0.334498,0.267307
R,-26.3138,-3.18332,-1.30729,4.62954,-26.3369,-3.12448,-1.28385,4.65831,0.0838415,0.0966757,0.334068,0.266966
L,-26.376,-2.95098,-1.18162,4.66493,-26.3667,-2.88343,-1.10488,4.69837,0.083735,0.0966121,0.333661,0.266628
R,-26.4319,-2.71697,-1.05529,4.69696,-26.4221,-2.65255,-0.971891,4.72601,0.0836291,0.0965433,0.33326,0.26629
L,-26.4815,-2.48143,-0.928411,4.72562,-26.5035,-2.46504,-0.904716,4.71822,0.0835295,0.0964233,0.332836,0.26595
R,-26.5247,-2.24456,-0.80109,4.75091,-26.554,-2.22889,-0.790391,4.74014,0.083436,0.0963035,0.332412,0.265611
L,-26.5616,-2.0065,-0.673434,4.77284,-26.6051,-2.01758,-0.686569,4.74306,0.0833587,0.0961825,0.331989,0.265277
R,-26.5921,-1.76744,-0.545553,4.79141,-26.6329,-1.77813,-0.562094,4.75872,0.0832782,0.0960619,0.331568,0.264945
L,-26.6161,-1.52753,-0.417552,4.80664,-26.6302,-1.53539,-0.389965,4.77293,0.0831757,0.095941,0.331151,0.264615
R,-26.6338,-1.28695,-0.289538,4.81852,-26.6298,-1.29715,-0.213419,4.7822,0.0830709,0.0958212,0.330755,0.264287
L,-26.6451,-1.04586,-0.161616,4.8271,-26.633,-1.06837,-0.073536,4.77873,0.0829684,0.0957071,0.330368,0.263965
R,-26.65,-0.804425,-0.0338883,4.83238,-26.6587,-0.836778,0.024061,4.77821,0.0828653,0.0956006,0.329965,0.263647
L,-26.6485,-0.562811,0.0935412,4.83439,-26.6659,-0.598695,0.143221,4.77735,0.082766,0.0954976,0.329561,0.263332
R,-26.6406,-0.321181,0.220572,4.83317,-26.6541,-0.357556,0.300701,4.77363,0.0826652,0.0953955,0.329173,0.263019
L,-26.6264,-0.0796947,0.347104,4.82874,-26.6074,-0.0948812,0.482589,4.77235,0.0825675,0.0952795,0.328832,0.262706
R,-26.6059,0.161489,0.473041,4.82116,-26.587,0.143019,0.621082,4.75796,0.0824702,0.0951653,0.328506,0.262398
L,-26.5792,0.402213,0.598287,4.81045,-26.5612,0.40423,0.751748,4.75634,0.0823727,0.0950473,0.328187,0.262086
R,-26.5462,0.642323,0.722748,4.79667,-26.5442,0.639675,0.837826,4.73988,0.0822707,0.0949296,0.327831,0.261777
L,-26.5069,0.881666,0.846334,4.77986,-26.5323,0.898024,0.928245,4.73966,0.0821788,0.0948159,0.327451,0.261461
R,-26.4616,1.12009,0.968955,4.76007,-26.4906,1.14193,1.0146,4.72321,0.0820901,0.0947052,0.327055,0.261146
L,-26.4101,1.35745,1.09053,4.73737,-26.431,1.38287,1.15073,4.6959,0.0819957,0.0945972,0.326667,0.260833
R,-26.3526,1.59361,1.21096,4.71181,-26.3905,1.60808,1.22679,4.6671,0.0819168,0.0944839,0.326267,0.260522
L,-26.2891,1.82841,1.33018,4.68345,-26.331,1.83472,1.34321,4.63055,0.0818428,0.0943688,0.325869,0.260217
R,-26.2197,2.06173,1.44811,4.65235,-26.2654,2.06459,1.45657,4.59507,0.0817741,0.0942538,0.325471,0.259915
L,-26.1444,2.29342,1.56467,4.61859,-26.198,2.28005,1.5655,4.54878,0.0817174,0.0941414,0.325075,0.259621
